//资源出处，网络收集，所有内容仅自己供学习使用，请勿商业用途!
//

📡永久免费👉公告,#genre#
NEWTV超级电视剧,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
NEWTV超级电视剧,http://39.134.67.2:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
NEWTV中国功夫,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NEWTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NEWTV中国功夫,http://39.134.65.173/PLTV/88888888/224/3221225679/1.m3u8
NEWTV中国功夫,http://39.134.65.164/PLTV/88888888/224/3221225571/1.m3u8
NEWTV中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NEWTV中国功夫,http://39.134.65.164/PLTV/88888888/224/3221225679/1.m3u8
晴彩青少,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
NEWTV精品大剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NEWTV精品大剧,http://39.134.65.166/PLTV/88888888/224/3221225542/1.m3u8
NEWTV精品大剧,http://39.134.65.164/PLTV/88888888/224/3221225542/1.m3u8
NEWTV精品大剧,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NEWTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NEWTV农业致富,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NEWTV农业致富,http://39.134.65.164/PLTV/88888888/224/3221225604/1.m3u8
NEWTV武搏世界,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NEWTV武搏世界,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NEWTV武搏世界,http://39.134.65.166/PLTV/88888888/224/3221225552/1.m3u8
NEWTV武搏世界,http://39.134.65.164/PLTV/88888888/224/3221225552/1.m3u8
NEWTV武搏世界,http://39.134.65.164/PLTV/88888888/224/3221225553/1.m3u8
NEWTV武搏世界,http://39.134.65.166/PLTV/88888888/224/3221225553/1.m3u8
NEWTV精品体育,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NEWTV精品体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NEWTV精品体育,http://39.134.65.166/PLTV/88888888/224/3221225547/1.m3u8
NEWTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NEWTV超级综艺,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NEWTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NEWTV超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NEWTV超级综艺,http://39.134.65.166/PLTV/88888888/224/3221225550/1.m3u8
NEWTV超级综艺,http://39.134.65.164/PLTV/88888888/224/3221225550/1.m3u8
NEWTVV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NEWTV武博世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
华语经典,http://maomao.kandiantv.cn/douyu1.php?id=434971
CCTV-8电视,http://live.dxms.top/dwy/mgc8.php
NEWTV超级电影,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NEWTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NEWTV超级电影,http://39.134.65.166/PLTV/88888888/224/3221225536/1.m3u8
NEWTV超级电影,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NEWTV超级电影,http://39.134.65.162/PLTV/88888888/224/3221225644/1.m3u8
NEWTV黑莓电影,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
NEWTV黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
NEWTV黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
NEWTV军事评论,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NEWTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NEWTV军事评论,http://39.134.65.166/PLTV/88888888/224/3221225535/1.m3u8
NEWTV军事评论,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NEWTV军事评论,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NEWTV军事评论,http://39.134.65.164/PLTV/88888888/224/3221225535/1.m3u8
CCTV-5体育,http://live.dxms.top/dwy/typd.php
CCTV-5+赛事,http://live.dxms.top/dwy/typd2.php
NEWTV精品综合,http://39.134.65.166/PLTV/88888888/224/3221225533/1.m3u8
NEWTV精品综合,http://39.134.65.164/PLTV/88888888/224/3221225533/1.m3u8
NEWTV潮妈辣婆,http://39.134.65.166/PLTV/88888888/224/3221225521/1.m3u8
NEWTV潮妈辣婆,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NEWTV潮妈辣婆,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NEWTV潮妈辣婆,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NEWTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NEWTV动作电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NEWTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NEWTV动作电影,http://39.134.65.166/PLTV/88888888/224/3221225555/1.m3u8
NEWTV动作电影,http://39.134.65.164/PLTV/88888888/224/3221225642/1.m3u8
NEWTV超级电视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
CCTV-1综合,http://live.dxms.top/dwy/mgak.php
电视剧,http://zby.xjqxz.top/gzdsj4/live.m3u8
NEWTV炫舞未来,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NEWTV炫舞未来,http://39.134.65.164/PLTV/88888888/224/3221225538/1.m3u8
NEWTV炫舞未来,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NEWTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NEWTV古装剧场,http://39.134.65.164/PLTV/88888888/224/3221225524/1.m3u8
NEWTV古装剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NEWTV古装剧场,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NEWTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NEWTV古装剧场,http://39.134.65.166/PLTV/88888888/224/3221225524/1.m3u8
电影频道5,http://zby.xjqxz.top/live5/live.m3u8
影视1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NEWTV家庭剧场,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NEWTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NEWTV家庭剧场,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NEWTV家庭剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
惊嫊悬疑,http://[2409:8087:1a0b:df::4002]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NEWTV金牌综艺,http://39.134.65.164/PLTV/88888888/224/3221225635/1.m3u8
NEWTV金牌综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NEWTV金牌综艺,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NEWTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
邵氏影院台,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
邵氏影院台,https://www.goodiptv.club/douyu/4246519
斗鱼频道,http://zzy789.xyz/douyu1.php?id=218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=8770422
电影频道11,http://zby.xjqxz.top/live11/live.m3u8
NEWTV哒啵赛事,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
经典功夫台,http://live.dxms.top/dwy/jdgf.php
河泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
石河子影视,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
ШОКИРУЮЩЕЕ,http://ott.watch/stream/6HJTKUH3Y1/75.m3u8
ШОКИРУЮЩЕЕ,http://iuhqittr.otttv.pw/iptv/WKNXDVD4MPUZGS/6299/index.m3u8
ШОКИРУЮЩЕЕ,http://j2jrm3as.tvclub.xyz/iptv/23QYU6W9W9EVLP/6299/index.m3u8
广州影视,http://php.jdshipin.com:8880/PLTV/iptv.php?id=gzys
港片电影,http://cfss.cc/cdn/yy/1353850051.flv
HORROR,http://158.101.194.132:8080/channel/d178d72/index.m3u8?q=f29fcaa05c821a4d5c7d72e947933efd
FRESHHORROR,http://ott.watch/stream/6HJTKUH3Y1/431.m3u8
欢笑剧场4K,http://ipv4.sunjianwu.fun:8800/udp/239.49.8.106:8000
生态环境,http://php.jdshipin.com:8880/cqyx.php?id=shengtai
生活健康,http://124.205.11.245/lunbo/shenghuojiankang/index.m3u8?
乌克兰影院,http://serv25.vintera.tv:8081/test/aris/playlist.m3u8
PROKOPTVHORROR,http://v5yxxgnc.ottclub.xyz/iptv/SKRMAACV4QDM4F/18145/index.m3u8
热播剧,http://124.205.11.247/lunbo/jiaoyangjuchang/index.m3u8
峨眉电影,http://218.89.240.144:59901/tsfile/live/1011_1.m3u8
精彩影视,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000063
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
经典电影,http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_2000p.m3u8
聚鲨环球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225708/index.m3u8
芒果TV1,http://zby.xjqxz.top/dsdsj1/live.m3u8
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?blog.ntnas.top
译制国语,http://159.75.85.63:35455/douyu/2436390
运动健身,http://124.205.11.247/lunbo/shangxinyugao/index.m3u8?
避风影院,http://159.75.85.63:35455/douyu/9826611
邵氏影院,http://159.75.85.63:35455/douyu/4246519
邵氏影院,http://openhls-tct.douyucdn2.cn/dyliveflv1/4246519rm8waKEBD_2000.flv
重温经典台,http://36.108.172.237:10097/stream/channelid/1129822714
重温经典台,http://mtw.so/5NPX0U
重温经典台,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
长影频道,http://61.138.128.226:19901/tsfile/live/1010_1.m3u8
音乐精选,http://124.205.11.247/lunbo/yinyuejingxuan/index.m3u8
鸿运当头,https://pull.kktv8.com/livekktv/99350550.flv
麓山迷踪,http://159.75.85.63:35455/douyu/4505431
花卷陪看,http://159.75.85.63:35455/douyu/52787
电影轮播1,http://zby.xjqxz.top/live7/live.m3u8
国外大片,http://zby.xjqxz.top/live13/live.m3u8
成龙,http://zby.xjqxz.top/cldy/live.m3u8
李连杰,http://zby.xjqxz.top/lljdy/live.m3u8
精彩纪录片,http://openhls-tct.douyucdn2.cn/dyliveflv3a/8834003r1jiUAB0p_2000.flv?
我去看世界,http://openhls-tct.douyucdn2.cn/dyliveflv3/601930rIAYeoGrf9_2000.m3u8?
我去看世界,http://openhls-tct.douyucdn2.cn/dyliveflv3/601930rIAYeoGrf9_2000.flv?
歪研会,http://openhls-tct.douyucdn2.cn/dyliveflv3a/8994358rbvzaGip0_2000.flv?
一号影厅,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-
经典动画,http://live.dxms.top/dwy/jddh.php
NEWTV动画王国,http://39.134.65.181/PLTV/88888888/224/3221225637/1.m3u8
NEWTV动画王国,http://39.134.65.183/PLTV/88888888/224/3221225637/1.m3u8
NEWTV动画王国,http://39.134.65.173/PLTV/88888888/224/3221225637/1.m3u8
NEWTV动画王国,http://39.134.65.179/PLTV/88888888/224/3221225637/1.m3u8
NEWTV黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
NEWTV黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
北京萌宠TV,http://218.241.192.50:8808/udp/239.3.1.102:8001
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
咪咕体万州影视,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
怀旧合集,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
经典天龙,http://live.dxms.top:80/dwy/jdtl.php
经典天龙,http://live.dxms.top/dwy/jdtl.php
宫廷剧场,http://live.dxms.top/dwy/gtjc.php
经典清剧,http://live.dxms.top/dwy/jdqj.php
经典清剧,http://live.dxms.top:80/dwy/jdqj.php
金庸剧场,http://live.dxms.top/dwy/jyjc.php
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
定州国学影视,https://jwcdnqx.hebyun.com.cn/live/yspd/1500k/tzwj_video.m3u8
经典台剧,http://cfss.cc/cdn/yy/1355260662.flv
经典合集,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
经典宫庭,http://live.dxms.top:80/dwy/gtjc.php
经典金庸,http://live.dxms.top:80/dwy/jyjc.php
东方影视,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000010000032212
吃米滴虫,http://159.75.85.63:35455/douyu/315457
凌儿影院,http://159.75.85.63:35455/douyu/1377142
瑶瑶恐怖,http://159.75.85.63:35455/douyu/2935323
怡寶影原,http://159.75.85.63:35455/douyu/434971
吃奶滴虫,http://159.75.85.63:35455/douyu/263824
变种人片,http://159.75.85.63:35455/douyu/9651304
女神电影,http://159.75.85.63:35455/douyu/747764
重温经典,http://mtw.so/5NPX0U
CCTV-6电影,https://epg.pw/stream/753fe6b20478c17a39f0c17d3c8d98a74cd5890a6e40f4ce011380f2dd185285.m3u8
CCTV-6电影,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
功夫片,https://live.metshop.top/huya/11352941
经典港片,https://live.metshop.top/huya/11352965
成龙电影,https://live.metshop.top/huya/11342386
武侠片场,https://live.metshop.top/huya/11342427
周润发电影,https://live.metshop.top/huya/11342387
搞笑系列,https://live.metshop.top/huya/11342423
战争片,https://live.metshop.top/huya/21059574
周星驰电影,https://live.metshop.top/huya/11336587
喜剧系列,https://live.metshop.top/huya/11352877
林正英电影,https://live.metshop.top/huya/11342421
动作大片,https://live.metshop.top/huya/11602077
邵氏影院,https://www.goodiptv.club/douyu/4246519
邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
邵氏影院,http://www.goodiptv.club/douyu/4246519
经典剧场,http://live.dxms.top:80/dwy/jdjc.php
经典天龙,http://live.dxms.top:80/dwy/jdtl.php
经典金庸,http://live.dxms.top:80/dwy/jyjc.php
经典三国,http://live.dxms.top:80/dwy/jdsg.php
经典喜剧,http://live.dxms.top:80/dwy/jdxj.php
经典回忆,http://live.dxms.top:80/dwy/hyyy.php
星光视界台,http://cfss.cc/cdn/yy/1353422557.flv
星光综合台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
超级电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
中国功夫,http://[2409:8087:1a0b:df::4001]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
电影星爷,http://cfss.cc/cdn/hy/11342412.flv
周星驰典,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8
超级电影,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
明星大片,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
惊嫊悬疑电影,http://[2409:8087:1a0b:df::4002]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
绍兴影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
重温经典,http://mtw.so/5NPX0U
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
北京淘精彩,http://218.241.192.50:8808/udp/239.3.1.178:8001
北京萌宠TV,http://218.241.192.50:8808/udp/239.3.1.102:8001
北京淘BABY,http://218.241.192.50:8808/udp/239.3.1.238:8001
北京淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001
北京淘电影,http://218.241.192.50:8808/udp/239.3.1.250:8001
北京淘娱乐,http://218.241.192.50:8808/udp/239.3.1.100:8001
杰森史塔森,https://live.metshop.top/huya/21059588
枪战大片,https://live.metshop.top/huya/21059579
王晶电影,https://live.metshop.top/huya/11602058
李连杰电影,https://live.metshop.top/huya/11342390
黑帮系列,https://live.metshop.top/huya/11336719
黑莓电影,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8

🎬┃电影放映,#genre#
A计划,http://jsmov2.a.yximgs.com/bs3/video-hls/5240501212096709355_hlsb.m3u8
97家有喜事,https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
阿郎的故事,https://vip.ffzy-play6.com/20221116/7213_5f9198b2/index.m3u8
阿虎,https://vip.ffzy-play2.com/20221019/3_0fc63857/index.m3u8
爱情呼叫转移,https://vip.ffzy-play2.com/20221021/64_ed0aeec3/index.m3u8
爱情神话,https://vip.ffzy-online.com/20221015/575_a2c32b8f/index.m3u8
暗战,https://vip.ffzy-online.com/20221015/583_fb343007/index.m3u8
八星报喜,https://vip.ffzy-play6.com/20221116/7216_cb25f71a/index.m3u8
宝贝计划,https://vip.ffzy-play2.com/20221021/73_d5c05ae2/index.m3u8
拆弹专家,https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
拆弹专家2,https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8
超时空同居,https://vip.ffzy-online.com/20221015/745_b4a413ef/index.m3u8
大上海,https://vip.ffzy-play6.com/20221126/8327_89044d87/index.m3u8
刀剑笑,http://jsmov2.a.yximgs.com/bs3/video-hls/5215168447635500734_hlsb.m3u8
狄仁杰之通天帝国,https://vip.ffzy-play2.com/20221021/129_ed646884/index.m3u8
赌城大亨II之至尊无敌,https://vip.ffzy-online.com/20221017/863_ed22c0c3/index.m3u8
赌城大亨之新哥传奇,https://vip.ffzy-online.com/20221017/864_5fbb1d87/index.m3u8
赌神1,https://vip.ffzy-online.com/20221017/865_74da177a/index.m3u8
赌侠大战拉斯维加斯,https://vip.ffzy-online.com/20221017/873_cf765959/index.m3u8
赌神2,https://vip.lz-cdn.com/20220622/20003_820596d4/index.m3u8
法内情,https://vip.ffzy-play6.com/20221128/8900_ee5eabf3/index.m3u8
方世玉续集,https://vip.ffzy-play6.com/20221129/9315_1d7ec0af/index.m3u8
飞龙猛将,https://vip.ffzy-play6.com/20221207/10806_a4b679fd/index.m3u8
飞龙再生,https://vip.ffzy-play6.com/20221019/72_1934eddc/index.m3u8
飞鹰计划,https://vip.ffzy-play6.com/20221112/6252_a77ddc97/index.m3u8
非诚勿扰,https://vip.ffzy-play2.com/20221021/162_cb2bb175/index.m3u8
疯狂的赛车,https://vip.ffzy-play2.com/20221021/169_37d917eb/index.m3u8
疯狂的石头,https://vip.ffzy-play2.com/20221021/170_91678c84/index.m3u8
非诚勿扰2,https://vip.ffzy-play2.com/20221021/163_a55441c0/index.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/index.m3u8
搞定岳父大人,https://vip.ffzy-play6.com/20221021/474_a64f2156/index.m3u8
功夫瑜伽,https://vip.ffzy-play2.com/20221124/1291_468b2efb/index.m3u8
孤男寡女,https://vip.ffzy-play6.com/20221021/643_da3f8354/index.m3u8
鬼打鬼之黄金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/index.m3u8
寒战,https://vip.ffzy-play6.com/20221019/157_bf0740ee/index.m3u8
和平饭店,https://vip.ffzy-play6.com/20221129/9326_fb193a3f/index.m3u8
